"No.","Time","Source","Destination","Protocol","Length","Info"
"5800","121.758778","fe80::8f5:2229:f3bc:8da7","ff02::fb","MDNS","248","Standard query 0x0000 PTR _rfb._tcp.local, ""QM"" question PTR Rohit�\200\231s MacBook Pro._rfb._tcp.local PTR Xlib._rfb._tcp.local PTR datascience-mini's remote desktop on flam._rfb._tcp.local PTR Abhinav�\200\231s MacBook Pro (2)._rfb._tcp.local"
"5801","121.759094","fe80::4f6:1e7d:f37d:8877","ff02::fb","MDNS","733","Standard query response 0x0000 PTR MacBook Pro (3)._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 7000 MacBook-Pro-2.local TXT, cache flush SRV, cache flush 0 0 61598 MacBook-Pro-2.local AAAA, cache flush fe80::4f6:1e7d:f37d:8877 A, cache flush 192.168.0.41 NSEC, cache flush A273B0FCDD7F@MacBook Pro (3)._raop._tcp.local NSEC, cache flush MacBook Pro (3)._companion-link._tcp.local NSEC, cache flush MacBook-Pro-2.local"
"5802","121.761701","fe80::1cb0:ae8:f030:ecf7","ff02::fb","MDNS","462","Standard query response 0x0000 PTR 26D967C428D8@Sidhesh�\200\231s MacBook Pro._raop._tcp.local TXT, cache flush SRV, cache flush 0 0 7000 Sidheshs-MacBook-Pro.local AAAA, cache flush fe80::1cb0:ae8:f030:ecf7 A, cache flush 192.168.0.156 NSEC, cache flush 26D967C428D8@Sidhesh�\200\231s MacBook Pro._raop._tcp.local NSEC, cache flush Sidheshs-MacBook-Pro.local"
"5803","121.769337","fe80::845:3b34:395a:a6e0","ff02::fb","MDNS","766","Standard query response 0x0000 PTR Entertainment Room._companion-link._tcp.local TXT TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 Entertainment-Room.local SRV, cache flush 0 0 49153 Entertainment-Room.local AAAA, cache flush fe80::845:3b34:395a:a6e0 A, cache flush 192.168.1.183 NSEC, cache flush 22EA4268ACA2@Entertainment Room._raop._tcp.local NSEC, cache flush Entertainment Room._companion-link._tcp.local NSEC, cache flush Entertainment-Room.local"
"5804","121.861114","192.168.1.83","192.168.1.255","UDP","594","64938  >  3490 Len=552"
"5805","121.861117","ASUSTekCOMPU_6c:77:4d","Broadcast","ARP","60","Who has 8.8.8.8? Tell 192.168.49.1"
"5806","121.861117","fe80::1893:e6cd:b4da:e037","ff02::fb","MDNS","173","Standard query 0x0000 PTR _rdlink._tcp.local, ""QU"" question PTR _companion-link._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question OPT"
"5807","121.861118","fe80::1893:e6cd:b4da:e037","ff02::fb","MDNS","278","Standard query response 0x0000 PTR, cache flush Home-Cinema.local PTR, cache flush Home-Cinema.local NSEC, cache flush 7.3.0.E.A.D.4.B.D.C.6.E.3.9.8.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 241.1.168.192.in-addr.arpa OPT"
"5808","121.964259","9a:69:42:66:c5:f8","Broadcast","ARP","60","Who has 192.168.0.1? Tell 192.168.0.47"
"5809","121.973568","fe80::bd:b420:916c:7dea","ff02::fb","MDNS","282","Standard query response 0x0000 PTR 583F3AD9-084B-42ED-B810-BE79CEBBED3A._remotepairing._tcp.local PTR, cache flush iPhone-14.local PTR, cache flush iPhone-14.local"
"5810","122.275728","192.168.1.147","192.168.1.255","UDP","594","54802  >  3490 Len=552"
"5811","122.474788","AdityaInfote_2b:60:ae","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.247"
"5812","122.474790","fe80::1893:e6cd:b4da:e037","ff02::fb","MDNS","403","Standard query 0x0000 ANY Home Cinema._airplay._tcp.local, ""QU"" question ANY 466C1B3E520C@Home Cinema._raop._tcp.local, ""QU"" question ANY Home Cinema._companion-link._tcp.local, ""QU"" question ANY 70-35-60-63.1 Home Cinema._sleep-proxy._udp.local, ""QU"" question ANY Home-Cinema.local, ""QU"" question SRV 0 0 7000 Home-Cinema.local SRV 0 0 7000 Home-Cinema.local SRV 0 0 49153 Home-Cinema.local SRV 0 0 49426 Home-Cinema.local AAAA fe80::1893:e6cd:b4da:e037 A 192.168.1.241 OPT"
"5813","122.580043","AdityaInfote_2b:5f:00","Broadcast","ARP","60","Who has 192.168.1.245? (ARP Probe)"
"5814","122.580044","AdityaInfote_2b:5f:00","Broadcast","ARP","60","Who has 192.168.1.245? (ARP Probe)"
"5815","122.681917","AdityaInfote_35:9f:5c","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.5"
"5816","122.790505","fe80::1893:e6cd:b4da:e037","ff02::fb","MDNS","403","Standard query 0x0000 ANY Home Cinema._airplay._tcp.local, ""QM"" question ANY 466C1B3E520C@Home Cinema._raop._tcp.local, ""QM"" question ANY Home Cinema._companion-link._tcp.local, ""QM"" question ANY 70-35-60-63.1 Home Cinema._sleep-proxy._udp.local, ""QM"" question ANY Home-Cinema.local, ""QM"" question SRV 0 0 7000 Home-Cinema.local SRV 0 0 7000 Home-Cinema.local SRV 0 0 49153 Home-Cinema.local SRV 0 0 49426 Home-Cinema.local AAAA fe80::1893:e6cd:b4da:e037 A 192.168.1.241 OPT"
"5817","122.790506","fe80::1893:e6cd:b4da:e037","ff02::fb","MDNS","163","Standard query response 0x0000 TXT OPT"
"5818","122.989109","fe80::1893:e6cd:b4da:e037","ff02::fb","MDNS","278","Standard query response 0x0000 PTR, cache flush Home-Cinema.local PTR, cache flush Home-Cinema.local NSEC, cache flush 7.3.0.E.A.D.4.B.D.C.6.E.3.9.8.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 241.1.168.192.in-addr.arpa OPT"
"5819","122.989111","fe80::1893:e6cd:b4da:e037","ff02::fb","MDNS","470","Standard query 0x0000 PTR _rdlink._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question ANY Home Cinema._airplay._tcp.local, ""QM"" question ANY 466C1B3E520C@Home Cinema._raop._tcp.local, ""QM"" question ANY Home Cinema._companion-link._tcp.local, ""QM"" question ANY 70-35-60-63.1 Home Cinema._sleep-proxy._udp.local, ""QM"" question ANY Home-Cinema.local, ""QM"" question PTR 70-35-60-63.1 Entertainment Room._sleep-proxy._udp.local SRV 0 0 7000 Home-Cinema.local SRV 0 0 7000 Home-Cinema.local SRV 0 0 49153 Home-Cinema.local SRV 0 0 49426 Home-Cinema.local AAAA fe80::1893:e6cd:b4da:e037 A 192.168.1.241 OPT"
"5820","123.161020","192.168.0.122","8.8.4.4","QUIC","103","Protected Payload (KP0), DCID=e1bf3fe5b59e9641"
"5821","123.161057","192.168.0.122","8.8.4.4","QUIC","95","Protected Payload (KP0), DCID=e1bf3fe5b59e9641"
"5822","123.180418","8.8.4.4","192.168.0.122","QUIC","69","Protected Payload (KP0)"
"5823","123.182916","8.8.4.4","192.168.0.122","QUIC","632","Protected Payload (KP0)"
"5824","123.182916","8.8.4.4","192.168.0.122","QUIC","571","Protected Payload (KP0)"
"5825","123.182917","8.8.4.4","192.168.0.122","QUIC","64","Protected Payload (KP0)"
"5826","123.183069","192.168.0.122","8.8.4.4","QUIC","77","Protected Payload (KP0), DCID=e1bf3fe5b59e9641"
"5827","123.183114","192.168.0.122","8.8.4.4","QUIC","77","Protected Payload (KP0), DCID=e1bf3fe5b59e9641"
"5828","123.184035","8.8.4.4","192.168.0.122","QUIC","64","Protected Payload (KP0)"
"5829","123.184566","192.168.0.122","142.251.221.99","QUIC","1292","Initial, DCID=6e6935e1074c6736, PKN: 1, PING, CRYPTO, PADDING, PING, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PING, PING, PADDING, PING, CRYPTO, PING, CRYPTO, PING, PING"
"5830","123.184607","192.168.0.122","142.251.221.99","QUIC","1292","Initial, DCID=6e6935e1074c6736, PKN: 2, PING, PING, PADDING, CRYPTO, CRYPTO, PING, CRYPTO, PADDING, PING, CRYPTO, CRYPTO, PING, PADDING"
"5831","123.184685","192.168.0.122","142.251.221.99","QUIC","123","0-RTT, DCID=6e6935e1074c6736"
"5832","123.184808","192.168.0.122","142.251.221.99","QUIC","735","0-RTT, DCID=6e6935e1074c6736"
"5833","123.192340","HewlettPacka_c9:e5:da","Broadcast","0x8ffd","351","Ethernet II"
"5834","123.194376","HewlettPacka_c9:e5:da","Broadcast","0x8ffd","351","Ethernet II"
"5835","123.194377","fe80::1893:e6cd:b4da:e037","ff02::fb","MDNS","286","Standard query response 0x0000 PTR _airplay._tcp.local PTR _raop._tcp.local PTR _companion-link._tcp.local TXT PTR _sleep-proxy._udp.local OPT"
"5836","123.195582","8.8.4.4","192.168.0.122","QUIC","65","Protected Payload (KP0)"
"5837","123.196735","142.251.221.99","192.168.0.122","QUIC","82","Initial, SCID=ee6935e1074c6736, PKN: 1, ACK"
"5838","123.199592","142.251.221.99","192.168.0.122","QUIC","1292","Initial, SCID=ee6935e1074c6736, PKN: 2, ACK, PADDING"
"5839","123.212241","192.168.0.122","142.251.221.99","QUIC","1292","Initial, DCID=ee6935e1074c6736, PKN: 6, PADDING, PING, PADDING"
"5840","123.212245","192.168.0.122","8.8.4.4","QUIC","74","Protected Payload (KP0), DCID=e1bf3fe5b59e9641"
"5841","123.219197","142.251.221.99","192.168.0.122","QUIC","1292","Initial, SCID=ee6935e1074c6736, PKN: 3, CRYPTO, PADDING"
"5842","123.219199","142.251.221.99","192.168.0.122","QUIC","324","Protected Payload (KP0)"
"5843","123.219201","142.251.221.99","192.168.0.122","QUIC","986","Protected Payload (KP0)"
"5844","123.219203","142.251.221.99","192.168.0.122","QUIC","67","Protected Payload (KP0)"
"5845","123.219203","142.251.221.99","192.168.0.122","QUIC","64","Protected Payload (KP0)"
"5846","123.219607","192.168.0.122","142.251.221.99","QUIC","120","Handshake, DCID=ee6935e1074c6736"
"5847","123.219623","192.168.0.122","142.251.221.99","QUIC","73","Protected Payload (KP0), DCID=ee6935e1074c6736"
"5848","123.225880","142.251.221.99","192.168.0.122","QUIC","1292","Initial, SCID=ee6935e1074c6736, PKN: 9, ACK, CRYPTO, PADDING"
"5849","123.232695","142.251.221.99","192.168.0.122","QUIC","162","Protected Payload (KP0)"
"5850","123.232827","192.168.0.122","142.251.221.99","QUIC","75","Protected Payload (KP0), DCID=ee6935e1074c6736"
"5851","123.254368","142.251.221.99","192.168.0.122","QUIC","570","Protected Payload (KP0)"
"5852","123.254566","192.168.0.122","142.251.221.99","QUIC","79","Protected Payload (KP0), DCID=ee6935e1074c6736"
"5853","123.266646","142.251.221.99","192.168.0.122","QUIC","65","Protected Payload (KP0)"
"5854","123.340813","192.168.0.122","8.8.4.4","QUIC","259","Protected Payload (KP0), DCID=e1bf3fe5b59e9641"
"5855","123.340840","192.168.0.122","8.8.4.4","QUIC","252","Protected Payload (KP0), DCID=e1bf3fe5b59e9641"
"5856","123.372677","8.8.4.4","192.168.0.122","QUIC","70","Protected Payload (KP0)"
"5857","123.389340","8.8.4.4","192.168.0.122","QUIC","572","Protected Payload (KP0)"
"5858","123.389341","8.8.4.4","192.168.0.122","QUIC","64","Protected Payload (KP0)"
"5859","123.389565","192.168.0.122","8.8.4.4","QUIC","77","Protected Payload (KP0), DCID=e1bf3fe5b59e9641"
"5860","123.401178","192.168.0.122","8.8.4.4","QUIC","88","Protected Payload (KP0), DCID=e1bf3fe5b59e9641"
"5861","123.401280","192.168.0.122","142.251.43.234","TCP","66","[TCP Previous segment not captured] 53668  >  443 [FIN, ACK] Seq=2 Ack=1 Win=2048 Len=0 TSval=966529157 TSecr=3235398440"
"5862","123.401472","192.168.0.122","172.217.24.142","TCP","78","53709  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=3376860861 TSecr=0 SACK_PERM"
"5863","123.403099","fe80::1893:e6cd:b4da:e037","ff02::fb","MDNS","1369","Standard query response 0x0000 TXT, cache flush PTR Home Cinema._airplay._tcp.local TXT, cache flush PTR 466C1B3E520C@Home Cinema._raop._tcp.local SRV, cache flush 0 0 7000 Home-Cinema.local SRV, cache flush 0 0 7000 Home-Cinema.local TXT, cache flush PTR Home Cinema._companion-link._tcp.local TXT SRV, cache flush 0 0 49153 Home-Cinema.local TXT, cache flush PTR 70-35-60-63.1 Home Cinema._sleep-proxy._udp.local SRV, cache flush 0 0 49426 Home-Cinema.local AAAA, cache flush fe80::1893:e6cd:b4da:e037 A, cache flush 192.168.1.241 NSEC, cache flush Home Cinema._airplay._tcp.local NSEC, cache flush 466C1B3E520C@Home Cinema._raop._tcp.local NSEC, cache flush Home Cinema._companion-link._tcp.local NSEC, cache flush 70-35-60-63.1 Home Cinema._sleep-proxy._udp.local NSEC, cache flush Home-Cinema.local OPT"
"5864","123.416971","8.8.4.4","192.168.0.122","QUIC","571","Protected Payload (KP0)"
"5865","123.416972","8.8.4.4","192.168.0.122","QUIC","64","Protected Payload (KP0)"
"5866","123.417163","192.168.0.122","8.8.4.4","QUIC","73","Protected Payload (KP0), DCID=e1bf3fe5b59e9641"
"5867","123.430361","8.8.4.4","192.168.0.122","QUIC","70","Protected Payload (KP0)"
"5868","123.430527","192.168.0.122","8.8.4.4","QUIC","75","Protected Payload (KP0), DCID=e1bf3fe5b59e9641"
"5869","123.442462","142.251.43.234","192.168.0.122","TCP","66","443  >  53668 [FIN, ACK] Seq=1 Ack=3 Win=1044 Len=0 TSval=3235432140 TSecr=966529157"
"5870","123.442462","172.217.24.142","192.168.0.122","TCP","74","443  >  53709 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM TSval=3415816466 TSecr=3376860861 WS=256"
"5871","123.442463","8.8.4.4","192.168.0.122","QUIC","71","Protected Payload (KP0)"
"5872","123.442661","192.168.0.122","142.251.43.234","TCP","66","53668  >  443 [ACK] Seq=3 Ack=2 Win=2048 Len=0 TSval=966529198 TSecr=3235432140"
"5873","123.442737","192.168.0.122","172.217.24.142","TCP","66","53709  >  443 [ACK] Seq=1 Ack=1 Win=131584 Len=0 TSval=3376860902 TSecr=3415816466"
"5874","123.443055","192.168.0.122","172.217.24.142","TCP","1466","53709  >  443 [ACK] Seq=1 Ack=1 Win=131584 Len=1400 TSval=3376860902 TSecr=3415816466 [TCP PDU reassembled in 5875]"
"5875","123.443065","192.168.0.122","172.217.24.142","TLSv1.3","878","Client Hello (SNI=docs.google.com)"
"5876","123.443129","192.168.0.122","8.8.4.4","QUIC","75","Protected Payload (KP0), DCID=e1bf3fe5b59e9641"
"5877","123.455429","172.217.24.142","192.168.0.122","TCP","66","443  >  53709 [ACK] Seq=1 Ack=2213 Win=266752 Len=0 TSval=3415816477 TSecr=3376860902"
"5878","123.464200","192.168.0.122","13.232.193.230","TLSv1.2","120","Application Data"
"5879","123.474222","172.217.24.142","192.168.0.122","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"5880","123.474224","172.217.24.142","192.168.0.122","TLSv1.3","130","Application Data"
"5881","123.474291","192.168.0.122","172.217.24.142","TCP","66","53709  >  443 [ACK] Seq=2213 Ack=1465 Win=130112 Len=0 TSval=3376860934 TSecr=3415816497"
"5882","123.476250","192.168.0.122","172.217.24.142","TLSv1.3","140","Change Cipher Spec, Application Data"
"5883","123.476452","192.168.0.122","172.217.24.142","TLSv1.3","158","Application Data"
"5884","123.476825","192.168.0.122","172.217.24.142","TCP","1466","53709  >  443 [ACK] Seq=2379 Ack=1465 Win=131072 Len=1400 TSval=3376860936 TSecr=3415816497 [TCP PDU reassembled in 5885]"
"5885","123.476842","192.168.0.122","172.217.24.142","TLSv1.3","1276","Application Data"
"5886","123.476925","192.168.0.122","172.217.24.142","TCP","1466","53709  >  443 [ACK] Seq=4989 Ack=1465 Win=131072 Len=1400 TSval=3376860936 TSecr=3415816497 [TCP PDU reassembled in 5887]"
"5887","123.476934","192.168.0.122","172.217.24.142","TLSv1.3","1278","Application Data"
"5888","123.477025","192.168.0.122","172.217.24.142","TCP","1466","53709  >  443 [ACK] Seq=7601 Ack=1465 Win=131072 Len=1400 TSval=3376860936 TSecr=3415816497 [TCP PDU reassembled in 5889]"
"5889","123.477033","192.168.0.122","172.217.24.142","TLSv1.3","1276","Application Data"
"5890","123.477092","192.168.0.122","172.217.24.142","TCP","1466","53709  >  443 [ACK] Seq=10211 Ack=1465 Win=131072 Len=1400 TSval=3376860936 TSecr=3415816497 [TCP PDU reassembled in 5907]"
"5891","123.477102","192.168.0.122","172.217.24.142","TCP","1466","53709  >  443 [ACK] Seq=11611 Ack=1465 Win=131072 Len=1400 TSval=3376860936 TSecr=3415816497 [TCP PDU reassembled in 5907]"
"5892","123.477116","192.168.0.122","172.217.24.142","TCP","1466","53709  >  443 [ACK] Seq=13011 Ack=1465 Win=131072 Len=1400 TSval=3376860936 TSecr=3415816497 [TCP PDU reassembled in 5907]"
"5893","123.477126","192.168.0.122","172.217.24.142","TCP","1466","53709  >  443 [ACK] Seq=14411 Ack=1465 Win=131072 Len=1400 TSval=3376860936 TSecr=3415816497 [TCP PDU reassembled in 5907]"
"5894","123.477135","192.168.0.122","172.217.24.142","TCP","1466","53709  >  443 [ACK] Seq=15811 Ack=1465 Win=131072 Len=1400 TSval=3376860936 TSecr=3415816497 [TCP PDU reassembled in 5907]"
"5895","123.486669","13.232.193.230","192.168.0.122","TLSv1.2","122","Application Data"
"5896","123.486670","172.217.24.142","192.168.0.122","TCP","66","443  >  53709 [ACK] Seq=1465 Ack=3779 Win=265216 Len=0 TSval=3415816510 TSecr=3376860936"
"5897","123.486670","172.217.24.142","192.168.0.122","TCP","66","443  >  53709 [ACK] Seq=1465 Ack=7601 Win=261632 Len=0 TSval=3415816511 TSecr=3376860936"
"5898","123.486670","172.217.24.142","192.168.0.122","TCP","66","443  >  53709 [ACK] Seq=1465 Ack=10211 Win=259072 Len=0 TSval=3415816511 TSecr=3376860936"
"5899","123.486670","172.217.24.142","192.168.0.122","TCP","66","443  >  53709 [ACK] Seq=1465 Ack=13011 Win=256512 Len=0 TSval=3415816511 TSecr=3376860936"
"5900","123.486748","192.168.0.122","13.232.193.230","TCP","66","52925  >  443 [ACK] Seq=1383 Ack=2410 Win=2047 Len=0 TSval=3652062029 TSecr=4239686872"
"5901","123.486814","192.168.0.122","172.217.24.142","TCP","1466","53709  >  443 [ACK] Seq=17211 Ack=1465 Win=131072 Len=1400 TSval=3376860946 TSecr=3415816510 [TCP PDU reassembled in 5907]"
"5902","123.486842","192.168.0.122","172.217.24.142","TCP","1466","53709  >  443 [ACK] Seq=18611 Ack=1465 Win=131072 Len=1400 TSval=3376860946 TSecr=3415816510 [TCP PDU reassembled in 5907]"
"5903","123.486861","192.168.0.122","172.217.24.142","TCP","1466","53709  >  443 [ACK] Seq=20011 Ack=1465 Win=131072 Len=1400 TSval=3376860946 TSecr=3415816510 [TCP PDU reassembled in 5907]"
"5904","123.486888","192.168.0.122","172.217.24.142","TCP","1466","53709  >  443 [ACK] Seq=21411 Ack=1465 Win=131072 Len=1400 TSval=3376860946 TSecr=3415816511 [TCP PDU reassembled in 5907]"
"5905","123.486909","192.168.0.122","172.217.24.142","TCP","1466","53709  >  443 [ACK] Seq=22811 Ack=1465 Win=131072 Len=1400 TSval=3376860946 TSecr=3415816511 [TCP PDU reassembled in 5907]"
"5906","123.486928","192.168.0.122","172.217.24.142","TCP","1466","53709  >  443 [ACK] Seq=24211 Ack=1465 Win=131072 Len=1400 TSval=3376860946 TSecr=3415816511 [TCP PDU reassembled in 5907]"
"5907","123.486948","192.168.0.122","172.217.24.142","TLSv1.3","1466","Application Data"
"5908","123.486970","192.168.0.122","172.217.24.142","TCP","1466","53709  >  443 [ACK] Seq=27011 Ack=1465 Win=131072 Len=1400 TSval=3376860946 TSecr=3415816511 [TCP PDU reassembled in 5921]"
"5909","123.486997","192.168.0.122","172.217.24.142","TCP","1466","53709  >  443 [ACK] Seq=28411 Ack=1465 Win=131072 Len=1400 TSval=3376860946 TSecr=3415816511 [TCP PDU reassembled in 5921]"
"5910","123.487018","192.168.0.122","172.217.24.142","TCP","1466","53709  >  443 [ACK] Seq=29811 Ack=1465 Win=131072 Len=1400 TSval=3376860946 TSecr=3415816511 [TCP PDU reassembled in 5921]"
"5911","123.487036","192.168.0.122","172.217.24.142","TCP","1466","53709  >  443 [ACK] Seq=31211 Ack=1465 Win=131072 Len=1400 TSval=3376860946 TSecr=3415816511 [TCP PDU reassembled in 5921]"
"5912","123.487058","192.168.0.122","172.217.24.142","TCP","1466","53709  >  443 [ACK] Seq=32611 Ack=1465 Win=131072 Len=1400 TSval=3376860946 TSecr=3415816511 [TCP PDU reassembled in 5921]"
"5913","123.487088","192.168.0.122","172.217.24.142","TCP","1466","53709  >  443 [ACK] Seq=34011 Ack=1465 Win=131072 Len=1400 TSval=3376860946 TSecr=3415816511 [TCP PDU reassembled in 5921]"
"5914","123.487108","192.168.0.122","172.217.24.142","TCP","1466","53709  >  443 [ACK] Seq=35411 Ack=1465 Win=131072 Len=1400 TSval=3376860946 TSecr=3415816511 [TCP PDU reassembled in 5921]"
